k,Rayyan ID,Title,Year,Species (Latin),Species (English),Genetic line (if applicable),Order,Family,Recording location,Group context,Juveniles present?,Number of animals,Number of vocalizations (total recorded),Number of vocalizations (included in analysis),Call classification,Full repertoire analysed?,"Repertoire size (hand, total)","Repertoire size (hand, juvenile) - indicate how many calls of total repertoire are juvenile ",Repertoire size (automated),Graded vs discrete (do authors mention reportoire is graded?),Data availability,Notes,Preselected non-noisy calls,Spectrogram type,FFT size,Window type,Overlap (%),Bandpass filtered,High pass freq threshold,Low pass freq threshold ,Notes (preprocess),Package,Number of features,Multi-unit calls?,Characteristics general,Syllables/units,Repeated measurements at multiple locations in call?,PRAAT measures,AvisoftSAS Lab Pro measurements,Raven Pro measurements,warblR measurements,Custom features,Custom measurement of:,Notes call features,Language,analysis_methods,Analysis based on:,Notes analysis,Open access,License,Done?,key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,notes,doi,keywords,pubmed_id,pmc_id,PDF files,n_animals,n_recs_analysed,juvenile,rep_size
02/01/2026 22:11:06,rayyan-380414627,"Of Mice, Birds, and Men: The Mouse Ultrasonic Song System Has Some Features Similar to Humans and Song-Learning Birds",2012,Mus musculus,mouse,"B6D2F1/J (BxD), C57BL/6J (B6), B6.129S1-Casp3tm1Flv/J (CASP3), and BALB/c strains",Rodentia,Muridae,lab,solitary,No,,,4304,Hand,No,11,,,,No,,no,,256,,50,,,,,MATLAB,4,No,,,,,,,,Standard deviation of pitch distribution; mean frequency; frequency modulation; spectral purity,peak frequency,,not specified,,,,Yes,CC BY 4.0,x,rayyan-380414627,"Of Mice, Birds, and Men: The Mouse Ultrasonic Song System Has Some Features Similar to Humans and Song-Learning Birds",2012,10.0,10.0,Plos One,,7.0,10.0,e46610,"Arriaga, Gustavo and Zhou, Eric P. and Jarvis, Erich D.",https://doi.org/10.1371/journal.pone.0046610,,,,,,10.1371/journal.pone.0046610,,,,,4304,0.0,11
02/01/2026 23:28:19,rayyan-380414631,Female Presence and Estrous State Influence Mouse Ultrasonic Courtship Vocalizations,2012,Mus musculus,mouse,CBA/J,Rodentia,Muridae,lab,"group, solitary",No,9,,21964,Hand,No,9,,,No,No,,no,,512,Hamming,50,,,,,Avisoft SasLab Pro,7,No,duration,,,,,,,start freq; end freq; dominant freq; min freq; max freq; bandwidth,dominant frequency,,not specified,,,,Yes,CC BY 4.0,x,rayyan-380414631,Female Presence and Estrous State Influence Mouse Ultrasonic Courtship Vocalizations,2012,7.0,18.0,Plos One,,7.0,7.0,e40782,"Hanson, Jessica L. and Hurley, Laura M.",https://doi.org/10.1371/journal.pone.0040782,,,,,,10.1371/journal.pone.0040782,,,,9,21964,0.0,9
11/01/2026 21:45:25,rayyan-380414632,Male mice song syntax depends on social contexts and influences female preferences,2015,Mus musculus,mouse,B6D2F1/J,Rodentia,Muridae,lab,"group, solitary",No,12,,24320,Hand,No,4,,,No,"Yes, raw",,,,256,,50,Yes,35000.0,125000.0,,MATLAB,7,No,duration,inter unit interval,,,,,,PF start; PF end; PF min; PF max; PF bandwidth,peak frequency,,not specified,,,,Yes,CC BY 4.0,x,rayyan-380414632,Male mice song syntax depends on social contexts and influences female preferences,2015,,,Frontiers In Behavioral Neuroscience,1662-5153,,,,"Chabout, Jonathan and Sarkar, Abhra and Dunson, David B. and Jarvis, Erich D.",https://www.frontiersin.org/journals/behavioral-neuroscience/articles/10.3389/fnbeh.2015.00076,,,,,,,,,,12,24320,0.0,4
11/01/2026 20:37:19,rayyan-380414633,Influence of the female sexual cycle on BALB/c mouse calling behaviour during mating,2004,Mus musculus,mouse,BALB/c,Rodentia,Muridae,lab,group,No,8,,,Hand,No,3,,,No,No,,no,,,,,,,,,Batsound,4,No,duration,,,,,,,min freq; max freq; bandwidth freq,,,not specified,,,,No,,x,rayyan-380414633,Influence of the female sexual cycle on BALB/c mouse calling behaviour during mating,2004,3.0,1.0,Naturwissenschaften,1432-1904,91.0,3.0,135-138,"Barthelemy, Mathieu and Gourbal, Benjamin E. F. and Gabrion, Claude and Petit, Gilles",https://doi.org/10.1007/s00114-004-0501-4,,,,,,10.1007/s00114-004-0501-4,,,,8,,0.0,3
18/11/2025 22:26:44,rayyan-380414634,A Role for Ultrasonic Vocalisation in Social Communication and Divergence of Natural Populations of the House Mouse (Mus musculus domesticus),2014,Mus musculus domesticus,house mouse,wild-derived,Rodentia,Muridae,lab,group,No,37,,,Hand,No,13,,,No,No,"contact with other mice through a window
",,,,Hanning/Hann,85,,,,,MATLAB,,,,,,,,,,centre of gravity freq,,very unclear how many and what features,MATLAB,cluster analysis,,,Yes,CC BY 4.0,x,rayyan-380414634,A Role for Ultrasonic Vocalisation in Social Communication and Divergence of Natural Populations of the House Mouse (Mus musculus domesticus),2014,5.0,9.0,Plos One,,9.0,5.0,e97244,"von Merten, Sophie and Hoier, Svenja and Pfeifle, Christine and Tautz, Diethard",https://doi.org/10.1371/journal.pone.0097244,,,,,,10.1371/journal.pone.0097244,,,,37,,0.0,13
14/01/2026 20:10:37,rayyan-380414641,Ultrasonic courtship vocalizations in wild house mice: spectrographic analyses,2012,Mus musculus musculus,house mouse,wild-derived F3,Rodentia,Muridae,lab,solitary,No,22,,24376,Hand,No,15,,,No,No,,,,,Hanning/Hann,75,,,,,A-MUD,,No,duration,,,,,,,min freq; mean freq; max freq,,,not specified,,,,Yes,CC BY-NC-ND 4.0,x,rayyan-380414641,Ultrasonic courtship vocalizations in wild house mice: spectrographic analyses,2012,1.0,1.0,Journal Of Ethology,1439-5444,30.0,1.0,173-180,"Hoffmann, Frauke and Musolf, Kerstin and Penn, Dustin J.",https://doi.org/10.1007/s10164-011-0312-y,,,,,,10.1007/s10164-011-0312-y,,,,22,24376,0.0,15
06/01/2026 11:45:34,rayyan-380414648,Analysis of acoustic elements and syntax in communication sounds emitted by mustached bats,1994,Pteronotus parnellii parnellii,mustached bat,,Chiroptera,Mormoopidae,lab,group,No,65,,445,Hand,Yes,33,,,Yes,No,33 syllables that are combined,no,,,,,,,,,RTS; SIGNAL,,Some,duration,,,,,,,base freq; center freq of predominant band; peak frequency in overall band; % scatter of center freq; max bandwidth; F0; max F0; peak freq; % freq modulation in harmonics; max FM depth for F0; FM sweep rate F0; delaty between FM sweeps,"F0, peak frequency",different features for noisy vs tonal calls,not specified,"DFA, MDS",features,,No,,x,rayyan-380414648,Analysis of acoustic elements and syntax in communication sounds emitted by mustached bats,1994,9.0,1.0,The Journal Of The Acoustical Society Of America,0001-4966,96.0,3.0,1229-1254,"Kanwal, Jagmeet S. and Matsumura, Sumiko and Ohlemiller, Kevin and Suga, Nobuo",https://doi.org/10.1121/1.410273,,,,,,10.1121/1.410273,,,,65,445,0.0,33
21/12/2025 11:18:18,rayyan-380414649,Classification of communication signals of the little brown bat,2006,Myotis lucifugus,little brown bat,,Chiroptera,Vespertilionidae,lab,"group, solitary",No,,,3925,"Hand, Automated",Yes,5,,,No,No,,no,,1024,Hamming,,,,,,MATLAB; Batsound Pro,5,,duration,,,,,,,"maximum frequency, maximum time, minimum frequency, minimum time, center
frequency, center time, duration, kurtosis (freq), kurtosis (time), skew (freq), skew (time), spread (freq), spread (time), standard deviation (freq), and standard deviation (time)",,,MATLAB,"PCA, Classification and regression tree analysis (CART)",features,,No,,x,rayyan-380414649,Classification of communication signals of the little brown bat,2006,8.0,1.0,The Journal Of The Acoustical Society Of America,0001-4966,120.0,2.0,1095-1102,"Melendez, Karla V. and Jones, Douglas L. and Feng, Albert S.",https://doi.org/10.1121/1.2211488,,,,,,10.1121/1.2211488,,,,,3925,0.0,5
04/12/2025 21:57:48,rayyan-380414650,The communicative life of a social carnivore: acoustic repertoire of the ring-tailed coati (Nasua nasua),2019,Nasua nasua,ring-tailed coati,,Carnivora,Procyonidae,lab,group,Yes,54,,,Hand,Yes,15,3.0,,No,No,,,,512,Hamming,80.1,,,,different settings for high and low freq calls,Raven Pro,8,Some,duration,inter unit interval,,,,,,start freq; max F0; min F0; end freq; bandwidth; high freq  ,F0,,not specified,,,no furthe ranalysis,No,,x,rayyan-380414650,The communicative life of a social carnivore: acoustic repertoire of the ring-tailed coati (Nasua nasua),2019,9.0,3.0,Bioacoustics,0952-4622,28.0,5.0,459-487,"Gasco, Aline and Ferro, Humberto F. and Monticelli, Patricia F.",https://doi.org/10.1080/09524622.2018.1477618,,,,,<p>doi: 10.1080/09524622.2018.1477618</p>,10.1080/09524622.2018.1477618,,,,54,,3.0,15
16/12/2025 14:46:38,rayyan-380414651,The Complex Vocal Repertoire of the Adult Cotton-top Tamarin (Saguinus oedipus oedipus)),1982,Saguinus oedipus oedipus,cotton-top tamarin,,Primates,Callitrichidae,lab,group,Yes,11,,,Hand,Yes,38,,,No,Upon request," An audiotape of the vocalizations is available on loan from the Library of the Wisconsin Regional Primate Research Center, Madison",no,,,,,,,,,Kay Sona-Graph,,Some,duration,"number of units, unit range (units/s)",,,,,,start freq; max freq; end freq; max- end freq; time leveling; freq at leveling; min freq;,,features dependent on call type,not specified,,,,No,,x,rayyan-380414651,The Complex Vocal Repertoire of the Adult Cotton-top Tamarin (Saguinus oedipus oedipus)),1982,1.0,12.0,Zeitschrift Für Tierpsychologie,0044-3573,58.0,3.0,231-270,"Cleveland, Jayne and Snowdon, Charles T.",https://doi.org/10.1111/j.1439-0310.1982.tb00320.x,,,,,,10.1111/j.1439-0310.1982.tb00320.x,,,,11,,0.0,38
01/12/2025 17:39:12,rayyan-380414652,"Acoustic Communication in the Rock Hyrax, Procavia capensis",1977,Procavia capensis,rock hyrax,,Hyracoidea,Procaviidae,lab,group,Yes,,,,Hand,Yes,21,1.0,,Yes,No,,,,,,,,,,,not specified,,,,,,,,,,,,,not specified,,,,No,,x,rayyan-380414652,"Acoustic Communication in the Rock Hyrax, Procavia capensis",1977,1.0,12.0,Zeitschrift Für Tierpsychologie,0044-3573,44.0,2.0,194-219,"Fourie, P. B.",https://doi.org/10.1111/j.1439-0310.1977.tb00993.x,,,,,,10.1111/j.1439-0310.1977.tb00993.x,,,,,,1.0,21
12/01/2026 18:00:42,rayyan-380414658,Ultrasonic Vocalizations of Male Mice Differ among Species and Females Show Assortative Preferences for Male Calls,2015,Mus musculus,mouse,"musculus and domesticus subspecies, as well as hybrids",Rodentia,Muridae,lab,solitary,No,,,,Hand,No,7,,,No,"Yes, preprocessed","number per group unclear, as N=66 for everything together, but then in the 100s for some subspecies",,,512,Flattop,50,,,,,Avisoft-SASLab Pro,6,No,duration,,,,,,,PF start; PF end; min F start; max F start; min F end; max F end; PF center; min F center; max F center; pf max; min F max; max F max; AMP start; AMP center; AMP end; AMP max; bandwidth start; bandwidth; center; bandwidth end; bandwidth max; entropy start; entropy center; entropy end; entropy max,"peak frequency, amplitude",Reduced to 5 PF + duration,not specified,,,"DFA on species, but not type",Yes,rnational,x,rayyan-380414658,Ultrasonic Vocalizations of Male Mice Differ among Species and Females Show Assortative Preferences for Male Calls,2015,8.0,26.0,Plos One,,10.0,8.0,e0134123,"Musolf, Kerstin and Meindl, Stefanie and Larsen, Angela L. and Kalcounis-Rueppell, Matina C. and Penn, Dustin J.",https://doi.org/10.1371/journal.pone.0134123,,,,,,10.1371/journal.pone.0134123,,,,,,0.0,7
14/12/2025 11:37:58,rayyan-380414668,"Vocalization in the guinea-pig, Cavia porcellus L.",1974,Cavia porcellus,guinea pig,,Rodentia,Caviidae,lab,"group, solitary",Yes,,,,Hand,Yes,12,,,No,No,,,,,,,,,,,Kay Sona-Graph,5,Some,duration,"unit duration, number of units, unit range (units/s)",,,,,,fundamental range,F0,,not specified,,,,No,,x,rayyan-380414668,"Vocalization in the guinea-pig, Cavia porcellus L.",1974,,,Annales Zoologici Fennici,,,,,"Arvola, Alpo",,,,,,,,,,,,,0.0,12
05/12/2025 22:55:41,rayyan-380414679,Mouse vocal emission and acoustic complexity do not scale linearly with the size of a social group,2021,Mus musculus,mouse,B6,Rodentia,Muridae,lab,"group, solitary",No,98,46649.0,31674,Automated,Yes,,,26,No,No,,yes,,64; 128; 256,,,,,,,not reported,,,,,,,,,,frequency jump; inflection,,,not specified,K-means clustering,spectrogram,repeated K-means clustering with elbow method,Yes,,x,rayyan-380414679,Mouse vocal emission and acoustic complexity do not scale linearly with the size of a social group,2021,6.0,7.0,Journal Of Experimental Biology,0022-0949,224.0,11.0,jeb239814,"Warren, Megan R. and Spurrier, Morgan S. and Sangiamo, Daniel T. and Clein, Rachel S. and Neunuebel, Joshua P.",https://doi.org/10.1242/jeb.239814,,,,,,10.1242/jeb.239814,,,,98,31674,0.0,
12/01/2026 21:10:58,rayyan-380414692,Tolerant and intolerant macaques show different levels of structural complexity in their vocal communication,2020,Macaca fuscata,Japanese macaque,,Primates,Cercopithecidae,lab,group,,24,1368.0,434,Automated,Yes,,,,Yes,"Yes, preprocessed",,yes,,256,Hanning/Hann,,,,,,Raven Pro,7,No,duration,,,,,"aggregate entropy, average entropy, center frequency, 1st quartile frequency, 3rd quartile frequency, center time",,,,,R,Gaussian mixture models,features,,Yes,CC-BY,x,rayyan-380414692,Tolerant and intolerant macaques show different levels of structural complexity in their vocal communication,2020,6.0,10.0,Proceedings Of The Royal Society B,,287.0,1928.0,20200439,"Rebout, Nancy and De Marco, Arianna and Lone, Jean-Christophe and Sanna, Andrea and Cozzolino, Roberto and Micheletta, Jérôme and Sterck, Elisabeth H. M. and Langermans, Jan A. M. and Lemasson, Alban and Thierry, Bernard",https://doi.org/10.1098/rspb.2020.0439,,,,,<p>doi: 10.1098/rspb.2020.0439</p>,10.1098/rspb.2020.0439,,,,24,434,0.0,
09/12/2025 22:03:34,rayyan-380414698,Honest signaling in mouse lemur vocalizations?,2022,Microcebus murinus,gray mouse lemur,,Primates,Cheirogaleidae,lab,solitary,No,25,,1098,Hand,No,,,,No,Upon request,,yes,,1024,Hanning/Hann,93.75,,,,,LMA,10,Some,duration,,1st and 2nd unit,,,,,freq bandwidth; 25% freq; 50% freq; 75% freq; mean 2nd dominant freq; mean peak freq; % noise; mean F0,"F0, peak frequency",,not specified,,,,Yes,CC BY 4.0,x,rayyan-380414698,Honest signaling in mouse lemur vocalizations?,2022,8.0,1.0,International Journal Of Primatology,1573-8604,43.0,4.0,752-773,"Fichtel, Claudia and Kappeler, Peter M. and Perret, Martine and Huchard, Elise and Henry, Pierre-Yves",https://doi.org/10.1007/s10764-021-00265-9,,,,,,10.1007/s10764-021-00265-9,,,,25,1098,0.0,
10/12/2025 17:22:42,rayyan-380414703,Catalogue of sounds of the pigtailed macaque (Macaca nemestrina),1967,Macaca nemestrina,pigtailed macaque,,Primates,Cercopithecidae,lab,"group, solitary",Yes,35,,,Hand,Yes,29,6.0,,No,No,,yes,,,,,,,,,not specified,,,,,,,,,,,,,not specified,,,,No,,x,rayyan-380414703,Catalogue of sounds of the pigtailed macaque (Macaca nemestrina),1967,,,Journal Of Zoology,0952-8369,152.0,3.0,361-373,"Grimm, RJ",,,,,,,,,,,35,,6.0,29
14/12/2025 23:13:00,rayyan-380414705,Vocalizations and their behavioral contexts in the tamarin Saguinus fuscicollis,1976,Saguinus fuscicollis,saddle-back tamarin,,Primates,Callitrichidae,lab,group,Yes,9,,,Hand,Yes,30,5.0,,No,No,,,,,,,,,,,not specified,,,,,,,,,,,,,not specified,,,,No,,x,rayyan-380414705,Vocalizations and their behavioral contexts in the tamarin Saguinus fuscicollis,1976,,,Folia Primatologica,0015-5713,25.0,2.0,73-94,"Moody, Margaret I and Menzel, jr, Emil W",,,,,,,,,,,9,,5.0,30
14/12/2025 12:17:25,rayyan-380414706,The vocalizations of pygmy marmosets (Cebuella pygmaea),1975,Cebuella pygmaea,pygmy marmoset,,Primates,Callitrichidae,lab,"group, solitary",Yes,13,,,Hand,Yes,12,,,Yes,No,,,,,,,,,,,Kay Sona-Graph,5,Some,duration,"number of units, unit range (units/s)",,,,,,max freq; min freq,,,not specified,,,,No,,x,rayyan-380414706,The vocalizations of pygmy marmosets (Cebuella pygmaea),1975,,,Animal Behaviour,0003-3472,23.0,,826-842,"Pola, Yvonne V and Snowdon, Charles T",,,,,,,,,,,13,,0.0,12
20/12/2025 03:26:30,rayyan-380414708,The vocal repertoire of the adult Senegal bushbaby (Galago senegalensis senegalensis),1985,Galago senegalensis,Senegal bushbaby,,Primates,Galagidae,lab,"group, solitary",No,12,,873,Hand,Yes,18,,,Yes,No,,,,,,,,,,,Ubiquitous real time spectrogram analyzer,4,Some,duration,inter unit interval,,,,,,F0 range; number of harmonics,F0,,not specified,,,,No,,x,rayyan-380414708,The vocal repertoire of the adult Senegal bushbaby (Galago senegalensis senegalensis),1985,,,Behaviour,0005-7959,,,212-233,"Zimmermann, Elke",,,,,,,,,,,12,873,0.0,18
20/12/2025 02:49:20,rayyan-380414711,Vocalizations of Australian hopping mice (Rodentia: Notomys),1975,Notomys alexis,spinifex hopping mouse,,Rodentia,Muridae,lab,group,Yes,,,,Hand,Yes,8,3.0,,No,No,,,,,,,,,,,not specified,,,,,,,,,,,,,not specified,,,,No,,x,rayyan-380414711,Vocalizations of Australian hopping mice (Rodentia: Notomys),1975,,,Journal Of Zoology,0952-8369,177.0,2.0,247-263,"Watts, CHS",,,,,,,,,,,,,3.0,8
16/12/2025 13:21:09,rayyan-380414713,Single‐note vocalizations of California ground squirrels: Graded signals and situation‐specificity of predator and socially evoked calls,1980,Otospermophilus beecheyi,California ground squirrel,,Rodentia,Sciuridae,lab,group,Unknown,,,112,Automated,No,3,,,Yes,No,only alarm call,yes,,,,,Yes,,,,Kay Sona-Graph,6,No,duration,,,,,,,duration second harmonic; ratio duration seconic harmonic/duration first harmonic; F0; F0 bandwidth; F2 frequency modulation,"F0, formants",,not specified,DFA,features,,No,,x,rayyan-380414713,Single‐note vocalizations of California ground squirrels: Graded signals and situation‐specificity of predator and socially evoked calls,1980,,,Zeitschrift Für Tierpsychologie,0044-3573,52.0,3.0,227-246,"Leger, Daniel W and Owings, Donald H and Gelfand, Deborah L",,,,,,,,,,,,112,0.0,3
03/01/2026 12:51:23,rayyan-380414725,Ultrasonic Songs of Male Mice,2005,Mus musculus,mouse,B6D2F1,Rodentia,Muridae,lab,solitary,No,,,750,Hand,No,8,,,Yes,No,,no,,512,,50,Yes,25000.0,110000.0,,MATLAB,3,No,,,,,,,,"mean frequency; the “spectral purity” (fraction of total power concentrated into a single frequency bin); “spectral discontinuity,”",,,not specified,Multidimensional Scaling,features,,Yes,CC-BY-4.0,x,rayyan-380414725,Ultrasonic Songs of Male Mice,2005,11.0,1.0,Plos Biology,,3.0,12.0,e386,"Holy, Timothy E and Guo, Zhongsheng",https://doi.org/10.1371/journal.pbio.0030386,,,,,,10.1371/journal.pbio.0030386,,,,,750,0.0,8
12/01/2026 20:49:52,rayyan-380414727,MUPET—Mouse Ultrasonic Profile ExTraction: A Signal Processing Tool for Rapid and Unsupervised Analysis of Ultrasonic Vocalizations,2017,Mus musculus,mouse,"BXD GRP—the C57BL/6 (C57) and DBA/2 (DBA) parental strains, the F1 cross (B6D2F1), and nine RI offspring strains",Rodentia,Muridae,lab,group,Yes,,,,Automated,Yes,,,,No,No,Only subset of data available,no,,512,Hamming,75,,,, short-term Fourier transform (STFT) algorithm with an analysis window of 2 ms that was shifted every 1.6 ms and then normalized to unit energy to prevent the decomposition process from being dominated by high-energy syllables.,MUPET,,,,,,,,,,,,GF-USV feature representation,MUPET,K-means clustering,spectrogram,Based on GF-USV representation of spectrogram,Yes,Elsevier user license,x,rayyan-380414727,MUPET—Mouse Ultrasonic Profile ExTraction: A Signal Processing Tool for Rapid and Unsupervised Analysis of Ultrasonic Vocalizations,2017,5.0,3.0,Neuron,0896-6273,94.0,3.0,465-485.e5,"Van Segbroeck, Maarten and Knoll, Allison T. and Levitt, Pat and Narayanan, Shrikanth",https://doi.org/10.1016/j.neuron.2017.04.005,,,,,<p>doi: 10.1016/j.neuron.2017.04.005</p>,10.1016/j.neuron.2017.04.005,,,,,,0.0,
15/01/2026 15:03:48,rayyan-380414747,"Vocalisations of adult Northern Quolls, Dasyurus hallucatus.",1994,Dasyurus hallucatus,northern quoll,,Dasyuromorphia,Dasyuridae,lab,group,,13,,488,Hand,Yes,4,,,No,No,,,,,,,,,,,not specified,,,,,,,,,,,,,not specified,,,,No,,not available?,rayyan-380414747,"Vocalisations of adult Northern Quolls, Dasyurus hallucatus.",1994,,,Australian Mammalogy,0310-0049,17.0,1.0,43-49,"Dempster, EDITH R",,,,,,,,,,,13,488,0.0,4
06/01/2026 17:04:39,rayyan-380414750,Use of Vocal Fingerprinting for Specific Discrimination of Gray (Microcebus murinus) and Rufous Mouse Lemurs (Microcebus rufus),2000,Microcebus murinus,gray mouse lemur,,Primates,Cheirogaleidae,lab,group,Unknown,16,,,Hand,No,4,,,Yes,No,,no,,256,Hamming,50,,,,,Avisoft SASlab Pro,19,Some,duration,"unit duration, inter unit interval, number of units",for both units in chirps,,"min frequency, max frequency",,,F0 start; F0 end; F0 max/F0 min; F0 end/F0 start; modulation rate; average start freq of first 7 modulation; average endfreq of first 7 modulation; average bandwidth of first 7 modulation,F0,,not specified,,,,No,,x,rayyan-380414750,Use of Vocal Fingerprinting for Specific Discrimination of Gray (Microcebus murinus) and Rufous Mouse Lemurs (Microcebus rufus),2000,10.0,1.0,International Journal Of Primatology,1573-8604,21.0,5.0,837-852,"Zimmermann, Elke and Vorobieva, Ekaterina and Wrogemann, Dorothea and Hafen, Thomas",https://doi.org/10.1023/A:1005594625841,,,,,,10.1023/A:1005594625841,,,,16,,0.0,4
